time,temperature_2m (°C),relative_humidity_2m (%),weather_code (wmo code),rain (mm),snowfall (cm),apparent_temperature (°C),pressure_msl (hPa),surface_pressure (hPa)
2020-10-25T23:00,10.2,66,51,0.10,0.00,7.2,1024.7,1018.4
2020-10-26T00:00,9.7,87,51,0.10,0.00,7.5,1025.2,1018.9
2020-10-26T01:00,9.3,91,51,0.40,0.00,7.3,1024.8,1018.5
2020-10-26T02:00,9.7,88,51,0.30,0.00,7.3,1024.7,1018.4
2020-10-26T03:00,9.9,92,51,0.10,0.00,7.5,1024.5,1018.2
2020-10-26T04:00,10.5,94,51,0.10,0.00,8.5,1024.5,1018.2
2020-10-26T05:00,11.1,88,51,0.20,0.00,8.5,1023.9,1017.6
2020-10-26T06:00,11.1,87,51,0.10,0.00,8.7,1023.4,1017.2
2020-10-26T07:00,11.2,87,51,0.10,0.00,8.7,1023.2,1017.0
2020-10-26T08:00,11.3,86,51,0.10,0.00,8.9,1022.6,1016.4
2020-10-26T09:00,11.4,86,3,0.00,0.00,9.0,1022.3,1016.1
2020-10-26T10:00,11.5,87,51,0.10,0.00,9.3,1022.6,1016.4
2020-10-26T11:00,11.6,87,51,0.10,0.00,9.5,1022.3,1016.1
2020-10-26T12:00,11.4,87,3,0.00,0.00,9.0,1023.0,1016.8
2020-10-26T13:00,11.6,88,3,0.00,0.00,9.1,1023.1,1016.9
2020-10-26T14:00,12.3,87,3,0.00,0.00,10.2,1022.8,1016.6
2020-10-26T15:00,13.7,83,3,0.00,0.00,12.5,1022.4,1016.2
2020-10-26T16:00,14.9,83,51,0.10,0.00,14.2,1022.1,1015.9
2020-10-26T17:00,16.1,85,51,0.20,0.00,15.3,1021.2,1015.1
2020-10-26T18:00,16.5,86,51,0.20,0.00,14.7,1020.3,1014.2
2020-10-26T19:00,16.4,86,51,0.10,0.00,14.8,1019.3,1013.2
2020-10-26T20:00,16.5,87,51,0.10,0.00,15.6,1019.1,1013.0
2020-10-26T21:00,16.4,88,51,0.10,0.00,16.3,1019.3,1013.2
2020-10-26T22:00,15.9,91,51,0.10,0.00,16.0,1018.8,1012.7
2020-10-26T23:00,15.8,93,3,0.00,0.00,16.2,1019.0,1012.9
2020-10-27T00:00,14.7,93,3,0.00,0.00,14.8,1019.7,1013.5
2020-10-27T01:00,14.1,96,3,0.00,0.00,14.4,1019.4,1013.2
2020-10-27T02:00,13.8,97,3,0.00,0.00,14.5,1019.7,1013.5
2020-10-27T03:00,14.1,97,3,0.00,0.00,14.8,1019.5,1013.3
2020-10-27T04:00,14.4,97,3,0.00,0.00,14.8,1019.5,1013.3
2020-10-27T05:00,14.6,97,3,0.00,0.00,15.1,1019.0,1012.9
2020-10-27T06:00,14.8,98,3,0.00,0.00,15.0,1019.0,1012.9
2020-10-27T07:00,14.8,97,3,0.00,0.00,14.9,1019.3,1013.2
2020-10-27T08:00,14.4,96,3,0.00,0.00,14.4,1019.2,1013.0
2020-10-27T09:00,14.2,93,3,0.00,0.00,13.6,1019.6,1013.4
2020-10-27T10:00,13.7,89,3,0.00,0.00,12.4,1020.0,1013.8
2020-10-27T11:00,12.8,89,51,0.10,0.00,11.1,1020.6,1014.4
2020-10-27T12:00,12.9,95,51,0.30,0.00,11.4,1021.9,1015.7
2020-10-27T13:00,12.4,94,51,0.30,0.00,11.3,1022.7,1016.5
2020-10-27T14:00,12.4,86,51,0.10,0.00,10.8,1022.8,1016.6
2020-10-27T15:00,13.2,79,3,0.00,0.00,11.6,1022.6,1016.4
2020-10-27T16:00,14.0,72,3,0.00,0.00,12.1,1022.5,1016.3
2020-10-27T17:00,14.7,65,2,0.00,0.00,12.8,1022.0,1015.8
2020-10-27T18:00,15.0,61,2,0.00,0.00,13.4,1021.1,1014.9
2020-10-27T19:00,15.3,57,3,0.00,0.00,13.7,1020.7,1014.6
2020-10-27T20:00,15.3,55,3,0.00,0.00,13.9,1020.0,1013.9
2020-10-27T21:00,15.2,55,3,0.00,0.00,14.0,1019.9,1013.8
2020-10-27T22:00,13.1,74,3,0.00,0.00,11.9,1019.8,1013.6
2020-10-27T23:00,13.0,82,3,0.00,0.00,12.3,1020.6,1014.4
2020-10-28T00:00,13.1,77,3,0.00,0.00,12.2,1021.4,1015.2
2020-10-28T01:00,13.3,69,3,0.00,0.00,11.8,1021.8,1015.6
2020-10-28T02:00,12.7,68,3,0.00,0.00,10.6,1021.8,1015.6
2020-10-28T03:00,12.7,63,3,0.00,0.00,10.7,1022.0,1015.8
2020-10-28T04:00,12.2,64,3,0.00,0.00,10.4,1021.2,1015.0
2020-10-28T05:00,11.8,70,3,0.00,0.00,10.4,1020.7,1014.5
2020-10-28T06:00,11.8,74,3,0.00,0.00,10.6,1020.2,1014.0
2020-10-28T07:00,11.8,77,3,0.00,0.00,10.4,1019.7,1013.5
2020-10-28T08:00,11.7,79,51,0.10,0.00,10.3,1019.3,1013.1
2020-10-28T09:00,11.6,82,51,0.20,0.00,10.2,1018.7,1012.5
2020-10-28T10:00,11.5,86,51,0.40,0.00,10.1,1018.2,1012.0
2020-10-28T11:00,11.4,94,51,0.40,0.00,10.6,1017.6,1011.4
2020-10-28T12:00,11.2,95,53,0.70,0.00,10.1,1017.5,1011.3
2020-10-28T13:00,11.3,96,53,0.60,0.00,10.5,1017.5,1011.3
2020-10-28T14:00,11.7,96,51,0.30,0.00,11.4,1016.9,1010.7
2020-10-28T15:00,12.4,93,51,0.10,0.00,12.0,1016.6,1010.4
2020-10-28T16:00,13.2,89,3,0.00,0.00,12.6,1016.5,1010.3
2020-10-28T17:00,13.2,90,3,0.00,0.00,12.4,1015.8,1009.6
2020-10-28T18:00,14.8,86,3,0.00,0.00,13.7,1014.8,1008.7
2020-10-28T19:00,15.7,82,51,0.10,0.00,14.6,1014.4,1008.3
2020-10-28T20:00,16.0,82,1,0.00,0.00,15.6,1013.9,1007.8
2020-10-28T21:00,16.2,78,3,0.00,0.00,15.3,1013.6,1007.5
2020-10-28T22:00,15.2,78,3,0.00,0.00,14.0,1014.0,1007.9
2020-10-28T23:00,14.8,78,3,0.00,0.00,13.6,1014.8,1008.7
2020-10-29T00:00,14.1,79,3,0.00,0.00,12.7,1015.7,1009.6
2020-10-29T01:00,13.1,83,3,0.00,0.00,12.1,1015.6,1009.4
2020-10-29T02:00,12.9,83,3,0.00,0.00,11.9,1015.8,1009.6
2020-10-29T03:00,12.5,84,3,0.00,0.00,11.7,1015.3,1009.1
2020-10-29T04:00,12.2,86,3,0.00,0.00,11.3,1015.3,1009.1
2020-10-29T05:00,11.8,89,3,0.00,0.00,11.2,1015.1,1008.9
2020-10-29T06:00,12.3,85,3,0.00,0.00,11.8,1014.7,1008.5
2020-10-29T07:00,11.8,91,3,0.00,0.00,11.3,1014.3,1008.1
2020-10-29T08:00,11.5,91,3,0.00,0.00,10.9,1014.0,1007.8
2020-10-29T09:00,11.5,90,3,0.00,0.00,10.6,1013.3,1007.1
2020-10-29T10:00,11.4,88,3,0.00,0.00,10.3,1012.9,1006.7
2020-10-29T11:00,11.3,87,3,0.00,0.00,9.9,1012.7,1006.5
2020-10-29T12:00,11.5,94,51,0.40,0.00,10.1,1012.5,1006.3
2020-10-29T13:00,11.2,95,61,1.60,0.00,9.7,1012.1,1005.9
2020-10-29T14:00,11.1,95,63,2.90,0.00,9.1,1011.2,1005.0
2020-10-29T15:00,11.2,95,63,4.10,0.00,9.2,1010.5,1004.3
2020-10-29T16:00,11.2,93,63,3.60,0.00,9.2,1009.4,1003.2
2020-10-29T17:00,11.2,95,63,5.40,0.00,8.4,1007.4,1001.2
2020-10-29T18:00,11.2,94,63,5.60,0.00,7.8,1005.4,999.3
2020-10-29T19:00,11.2,95,63,4.50,0.00,7.4,1004.2,998.1
2020-10-29T20:00,10.9,96,63,3.00,0.00,7.5,1002.6,996.5
2020-10-29T21:00,9.8,95,61,1.90,0.00,5.7,1001.5,995.4
2020-10-29T22:00,9.0,95,61,1.80,0.00,4.2,1000.7,994.5
2020-10-29T23:00,9.1,91,61,1.50,0.00,3.7,1000.4,994.2
2020-10-30T00:00,8.9,90,51,0.10,0.00,3.9,1001.7,995.5
2020-10-30T01:00,8.7,89,3,0.00,0.00,4.1,1001.8,995.6
2020-10-30T02:00,8.4,94,53,0.70,0.00,4.6,1003.3,997.1
2020-10-30T03:00,8.3,93,53,0.50,0.00,4.4,1004.2,998.0
2020-10-30T04:00,8.2,94,51,0.40,0.00,4.2,1004.5,998.3
2020-10-30T05:00,8.1,94,51,0.40,0.00,4.0,1004.4,998.2
2020-10-30T06:00,7.8,94,53,0.70,0.00,3.7,1004.7,998.5
2020-10-30T07:00,7.6,93,53,0.80,0.00,3.2,1005.1,998.9
2020-10-30T08:00,7.2,93,55,1.20,0.00,2.5,1004.9,998.7
2020-10-30T09:00,6.8,93,61,2.20,0.00,2.2,1005.4,999.2
2020-10-30T10:00,6.4,93,61,2.20,0.00,1.4,1005.6,999.4
2020-10-30T11:00,5.8,93,61,1.40,0.00,-0.1,1005.5,999.2
2020-10-30T12:00,5.4,94,53,0.90,0.00,-0.8,1007.7,1001.4
2020-10-30T13:00,3.3,99,63,2.80,0.00,-2.3,1009.8,1003.5
2020-10-30T14:00,3.7,96,61,2.40,0.00,-1.9,1010.3,1004.0
2020-10-30T15:00,4.1,93,61,1.40,0.00,-1.6,1011.7,1005.4
2020-10-30T16:00,4.1,91,53,0.90,0.00,-1.1,1013.2,1006.9
2020-10-30T17:00,4.3,90,53,0.60,0.00,-0.7,1014.1,1007.8
2020-10-30T18:00,5.0,81,51,0.20,0.00,0.1,1015.0,1008.7
2020-10-30T19:00,5.0,80,51,0.10,0.00,0.6,1015.9,1009.6
2020-10-30T20:00,5.0,81,3,0.00,0.00,1.0,1016.9,1010.6
2020-10-30T21:00,5.2,76,3,0.00,0.00,1.0,1018.4,1012.0
2020-10-30T22:00,5.1,76,3,0.00,0.00,2.3,1019.2,1012.8
2020-10-30T23:00,5.0,78,1,0.00,0.00,1.7,1020.4,1014.0
2020-10-31T00:00,5.2,77,1,0.00,0.00,1.5,1022.0,1015.6
2020-10-31T01:00,3.9,79,0,0.00,0.00,1.0,1023.1,1016.7
2020-10-31T02:00,3.4,80,0,0.00,0.00,0.3,1024.3,1017.9
2020-10-31T03:00,2.9,88,0,0.00,0.00,0.1,1025.7,1019.3
2020-10-31T04:00,2.8,87,0,0.00,0.00,-1.0,1026.6,1020.1
2020-10-31T05:00,2.0,75,0,0.00,0.00,-2.9,1026.9,1020.4
2020-10-31T06:00,1.3,75,0,0.00,0.00,-3.2,1027.6,1021.1
2020-10-31T07:00,1.0,76,0,0.00,0.00,-3.3,1028.5,1022.0
2020-10-31T08:00,0.7,77,0,0.00,0.00,-3.5,1028.9,1022.4
2020-10-31T09:00,0.4,79,0,0.00,0.00,-3.6,1029.6,1023.1
2020-10-31T10:00,0.1,79,0,0.00,0.00,-3.7,1031.0,1024.5
2020-10-31T11:00,-0.1,80,0,0.00,0.00,-3.9,1031.7,1025.1
2020-10-31T12:00,1.1,80,0,0.00,0.00,-3.0,1032.6,1026.1
2020-10-31T13:00,2.2,80,0,0.00,0.00,-1.5,1033.6,1027.1
2020-10-31T14:00,3.7,73,0,0.00,0.00,0.1,1034.2,1027.7
2020-10-31T15:00,4.8,63,1,0.00,0.00,1.4,1034.6,1028.1
2020-10-31T16:00,5.7,57,0,0.00,0.00,2.8,1034.9,1028.5
2020-10-31T17:00,6.3,55,1,0.00,0.00,3.7,1034.6,1028.2
2020-10-31T18:00,6.7,54,1,0.00,0.00,3.4,1033.8,1027.4
2020-10-31T19:00,6.8,55,0,0.00,0.00,3.0,1033.0,1026.6
2020-10-31T20:00,6.5,55,0,0.00,0.00,2.3,1032.7,1026.3
2020-10-31T21:00,6.1,60,1,0.00,0.00,2.1,1032.4,1026.0
2020-10-31T22:00,5.6,66,3,0.00,0.00,2.1,1032.0,1025.6
2020-10-31T23:00,6.2,63,3,0.00,0.00,2.7,1031.8,1025.4
2020-11-01T00:00,6.9,64,3,0.00,0.00,3.3,1031.5,1025.1
2020-11-01T01:00,6.7,65,3,0.00,0.00,3.1,1031.2,1024.8
2020-11-01T02:00,6.9,62,2,0.00,0.00,3.3,1030.8,1024.4
2020-11-01T03:00,6.9,70,3,0.00,0.00,3.5,1030.1,1023.7
2020-11-01T04:00,6.3,79,2,0.00,0.00,3.2,1029.5,1023.1
2020-11-01T05:00,5.6,80,0,0.00,0.00,2.6,1028.7,1022.3
2020-11-01T06:00,4.5,84,0,0.00,0.00,1.6,1027.7,1021.3
2020-11-01T07:00,4.8,80,0,0.00,0.00,1.7,1027.0,1020.6
2020-11-01T08:00,4.6,82,1,0.00,0.00,1.6,1025.8,1019.4
2020-11-01T09:00,4.5,85,3,0.00,0.00,1.7,1025.0,1018.6
2020-11-01T10:00,5.5,84,3,0.00,0.00,2.8,1023.9,1017.5
2020-11-01T11:00,6.9,80,3,0.00,0.00,3.9,1022.8,1016.5
2020-11-01T12:00,8.9,73,3,0.00,0.00,5.4,1022.1,1015.8
2020-11-01T13:00,9.8,72,3,0.00,0.00,6.3,1021.5,1015.2
2020-11-01T14:00,11.1,67,3,0.00,0.00,7.0,1020.1,1013.9
2020-11-01T15:00,12.4,61,3,0.00,0.00,7.5,1018.0,1011.8
2020-11-01T16:00,13.3,60,3,0.00,0.00,8.7,1016.4,1010.2
2020-11-01T17:00,13.7,62,3,0.00,0.00,8.8,1014.5,1008.4
2020-11-01T18:00,12.9,71,51,0.30,0.00,9.5,1012.6,1006.5
2020-11-01T19:00,11.5,90,61,1.40,0.00,8.9,1010.3,1004.1
2020-11-01T20:00,11.5,93,61,2.10,0.00,8.2,1009.5,1003.3
2020-11-01T21:00,12.0,94,63,2.50,0.00,8.4,1007.0,1000.9
2020-11-01T22:00,12.2,94,53,0.80,0.00,9.5,1005.9,999.8
2020-11-01T23:00,11.5,96,51,0.10,0.00,10.1,1005.7,999.6
2020-11-02T00:00,10.8,91,51,0.40,0.00,6.1,1006.3,1000.1
2020-11-02T01:00,9.9,81,51,0.20,0.00,5.7,1006.5,1000.3
2020-11-02T02:00,9.0,81,2,0.00,0.00,5.0,1006.9,1000.7
2020-11-02T03:00,7.7,83,51,0.10,0.00,3.0,1007.1,1000.9
2020-11-02T04:00,6.4,81,51,0.10,0.00,1.0,1007.3,1001.0
2020-11-02T05:00,5.3,79,51,0.10,0.00,-0.1,1007.3,1001.0
2020-11-02T06:00,4.1,76,0,0.00,0.00,-1.3,1006.8,1000.5
2020-11-02T07:00,3.4,71,0,0.00,0.00,-2.1,1006.6,1000.3
2020-11-02T08:00,2.9,65,0,0.00,0.00,-2.9,1006.3,1000.0
2020-11-02T09:00,2.8,64,3,0.00,0.00,-2.9,1006.0,999.7
2020-11-02T10:00,3.3,62,3,0.00,0.00,-2.4,1006.0,999.7
2020-11-02T11:00,4.1,60,2,0.00,0.00,-1.9,1006.1,999.8
2020-11-02T12:00,4.7,60,1,0.00,0.00,-1.6,1007.6,1001.3
2020-11-02T13:00,5.1,58,51,0.10,0.00,-2.1,1008.9,1002.6
2020-11-02T14:00,5.2,55,51,0.10,0.00,-2.5,1009.7,1003.4
2020-11-02T15:00,5.6,50,51,0.10,0.00,-2.8,1010.3,1004.0
2020-11-02T16:00,5.5,41,1,0.00,0.00,-3.5,1010.8,1004.5
2020-11-02T17:00,6.1,39,1,0.00,0.00,-3.0,1011.0,1004.7
2020-11-02T18:00,6.4,37,2,0.00,0.00,-2.5,1011.0,1004.7
2020-11-02T19:00,6.1,37,1,0.00,0.00,-2.4,1011.5,1005.2
2020-11-02T20:00,5.9,36,0,0.00,0.00,-2.0,1012.0,1005.7
2020-11-02T21:00,5.5,37,0,0.00,0.00,-1.3,1012.8,1006.5
2020-11-02T22:00,4.6,43,0,0.00,0.00,-0.5,1013.2,1006.9
2020-11-02T23:00,3.3,53,0,0.00,0.00,-0.6,1013.4,1007.0
2020-11-03T00:00,4.8,48,0,0.00,0.00,-0.8,1013.8,1007.5
2020-11-03T01:00,4.5,51,0,0.00,0.00,-2.1,1013.6,1007.3
2020-11-03T02:00,4.2,52,0,0.00,0.00,-2.0,1013.5,1007.2
2020-11-03T03:00,4.0,54,0,0.00,0.00,-1.9,1012.7,1006.4
2020-11-03T04:00,3.9,58,0,0.00,0.00,-1.8,1012.3,1006.0
2020-11-03T05:00,4.2,52,0,0.00,0.00,-2.0,1012.0,1005.7
2020-11-03T06:00,4.4,49,1,0.00,0.00,-2.3,1011.2,1004.9
2020-11-03T07:00,4.5,48,3,0.00,0.00,-1.9,1010.8,1004.5
2020-11-03T08:00,5.0,46,3,0.00,0.00,-1.6,1010.2,1003.9
2020-11-03T09:00,5.7,43,1,0.00,0.00,-1.0,1010.1,1003.8
2020-11-03T10:00,5.8,44,0,0.00,0.00,-0.9,1010.6,1004.3
2020-11-03T11:00,5.9,45,0,0.00,0.00,-0.7,1011.4,1005.1
2020-11-03T12:00,6.1,49,1,0.00,0.00,-0.5,1012.7,1006.4
2020-11-03T13:00,7.0,52,0,0.00,0.00,1.0,1013.9,1007.6
2020-11-03T14:00,8.3,49,3,0.00,0.00,2.2,1014.8,1008.5
2020-11-03T15:00,9.4,49,1,0.00,0.00,3.1,1015.0,1008.8
2020-11-03T16:00,11.3,48,3,0.00,0.00,5.5,1015.9,1009.7
2020-11-03T17:00,11.7,49,3,0.00,0.00,6.7,1016.4,1010.2
2020-11-03T18:00,12.1,49,3,0.00,0.00,7.0,1016.9,1010.7
2020-11-03T19:00,11.9,50,3,0.00,0.00,6.8,1017.9,1011.7
2020-11-03T20:00,11.5,54,3,0.00,0.00,7.5,1018.7,1012.5
2020-11-03T21:00,10.6,59,2,0.00,0.00,7.3,1020.1,1013.9
2020-11-03T22:00,8.8,66,3,0.00,0.00,5.9,1021.0,1014.7
2020-11-03T23:00,7.9,68,0,0.00,0.00,5.0,1022.2,1015.9
2020-11-04T00:00,8.5,57,0,0.00,0.00,5.1,1023.7,1017.4
2020-11-04T01:00,8.0,57,1,0.00,0.00,4.7,1024.9,1018.6
2020-11-04T02:00,6.8,71,1,0.00,0.00,4.1,1025.9,1019.5
2020-11-04T03:00,5.9,80,0,0.00,0.00,3.3,1026.7,1020.3
2020-11-04T04:00,5.8,78,0,0.00,0.00,2.9,1027.2,1020.8
2020-11-04T05:00,5.4,75,0,0.00,0.00,2.3,1027.7,1021.3
2020-11-04T06:00,5.0,73,0,0.00,0.00,1.6,1028.0,1021.6
2020-11-04T07:00,4.4,74,0,0.00,0.00,1.1,1028.3,1021.9
2020-11-04T08:00,3.9,75,0,0.00,0.00,0.8,1028.8,1022.4
2020-11-04T09:00,3.9,77,0,0.00,0.00,0.5,1028.9,1022.5
2020-11-04T10:00,3.9,81,0,0.00,0.00,0.4,1029.5,1023.0
2020-11-04T11:00,4.0,83,0,0.00,0.00,0.6,1029.9,1023.4
2020-11-04T12:00,5.2,82,0,0.00,0.00,2.2,1030.6,1024.2
2020-11-04T13:00,6.8,82,0,0.00,0.00,4.5,1031.3,1024.9
2020-11-04T14:00,9.2,77,0,0.00,0.00,7.5,1031.9,1025.6
2020-11-04T15:00,11.3,66,0,0.00,0.00,9.8,1032.0,1025.7
2020-11-04T16:00,13.1,56,0,0.00,0.00,10.5,1031.9,1025.6
2020-11-04T17:00,14.1,53,2,0.00,0.00,10.9,1031.3,1025.1
2020-11-04T18:00,15.0,52,1,0.00,0.00,12.0,1030.7,1024.5
2020-11-04T19:00,16.1,49,2,0.00,0.00,13.3,1030.3,1024.1
2020-11-04T20:00,16.5,49,2,0.00,0.00,13.8,1030.1,1023.9
2020-11-04T21:00,14.8,59,0,0.00,0.00,12.9,1030.0,1023.8
2020-11-04T22:00,11.6,69,0,0.00,0.00,9.3,1030.1,1023.8
2020-11-04T23:00,11.7,72,0,0.00,0.00,9.1,1030.3,1024.0
2020-11-05T00:00,12.0,72,0,0.00,0.00,8.5,1031.1,1024.8
2020-11-05T01:00,11.7,73,0,0.00,0.00,8.4,1031.3,1025.0
2020-11-05T02:00,11.0,75,0,0.00,0.00,8.1,1031.6,1025.3
2020-11-05T03:00,10.3,76,0,0.00,0.00,7.5,1031.7,1025.4
2020-11-05T04:00,9.6,78,0,0.00,0.00,7.0,1031.6,1025.3
2020-11-05T05:00,9.0,82,0,0.00,0.00,6.5,1031.4,1025.1
2020-11-05T06:00,8.4,85,0,0.00,0.00,6.0,1031.4,1025.0
2020-11-05T07:00,8.0,87,0,0.00,0.00,5.6,1031.2,1024.8
2020-11-05T08:00,7.8,88,0,0.00,0.00,5.4,1030.7,1024.3
2020-11-05T09:00,7.7,91,0,0.00,0.00,5.4,1030.6,1024.2
2020-11-05T10:00,7.3,92,0,0.00,0.00,5.1,1030.6,1024.2
2020-11-05T11:00,7.0,92,0,0.00,0.00,4.8,1030.6,1024.2
2020-11-05T12:00,8.3,92,2,0.00,0.00,6.2,1031.2,1024.8
2020-11-05T13:00,10.0,85,3,0.00,0.00,7.7,1031.5,1025.2
2020-11-05T14:00,12.0,78,3,0.00,0.00,10.0,1031.4,1025.1
2020-11-05T15:00,14.0,73,2,0.00,0.00,12.1,1030.9,1024.7
2020-11-05T16:00,15.8,69,1,0.00,0.00,13.8,1030.2,1024.0
2020-11-05T17:00,17.3,63,0,0.00,0.00,14.8,1029.2,1023.0
2020-11-05T18:00,18.4,55,1,0.00,0.00,15.3,1028.4,1022.3
2020-11-05T19:00,18.7,53,1,0.00,0.00,15.6,1027.8,1021.7
2020-11-05T20:00,18.4,55,2,0.00,0.00,16.0,1027.5,1021.4
2020-11-05T21:00,16.8,61,3,0.00,0.00,15.0,1027.3,1021.1
2020-11-05T22:00,14.0,71,2,0.00,0.00,12.3,1027.3,1021.1
2020-11-05T23:00,13.4,75,2,0.00,0.00,11.6,1027.5,1021.3
2020-11-06T00:00,12.3,82,3,0.00,0.00,10.7,1027.9,1021.6
2020-11-06T01:00,12.3,75,2,0.00,0.00,10.3,1027.8,1021.5
2020-11-06T02:00,11.5,77,1,0.00,0.00,9.5,1027.7,1021.4
2020-11-06T03:00,11.2,81,2,0.00,0.00,9.3,1027.6,1021.3
2020-11-06T04:00,11.1,86,2,0.00,0.00,9.2,1027.3,1021.0
2020-11-06T05:00,10.6,91,3,0.00,0.00,8.9,1027.1,1020.8
2020-11-06T06:00,10.4,92,3,0.00,0.00,8.8,1026.7,1020.4
2020-11-06T07:00,10.0,93,3,0.00,0.00,8.5,1026.6,1020.3
2020-11-06T08:00,9.6,92,3,0.00,0.00,8.0,1026.4,1020.1
2020-11-06T09:00,9.6,91,3,0.00,0.00,8.0,1026.3,1020.0
2020-11-06T10:00,9.4,92,3,0.00,0.00,7.7,1026.2,1019.9
2020-11-06T11:00,9.7,93,3,0.00,0.00,8.0,1025.7,1019.4
2020-11-06T12:00,10.8,89,3,0.00,0.00,9.4,1026.4,1020.1
2020-11-06T13:00,12.1,85,3,0.00,0.00,10.5,1026.8,1020.6
2020-11-06T14:00,13.8,80,3,0.00,0.00,12.4,1026.6,1020.4
2020-11-06T15:00,15.6,73,0,0.00,0.00,14.0,1026.2,1020.0
2020-11-06T16:00,17.3,66,0,0.00,0.00,15.4,1025.5,1019.4
2020-11-06T17:00,18.7,60,0,0.00,0.00,16.6,1024.6,1018.5
2020-11-06T18:00,19.7,54,0,0.00,0.00,17.5,1023.8,1017.7
2020-11-06T19:00,20.2,52,1,0.00,0.00,18.0,1023.4,1017.3
2020-11-06T20:00,19.8,55,0,0.00,0.00,18.1,1023.0,1016.9
2020-11-06T21:00,18.0,62,0,0.00,0.00,16.6,1023.1,1017.0
2020-11-06T22:00,15.3,70,0,0.00,0.00,13.6,1023.2,1017.0
2020-11-06T23:00,14.1,75,0,0.00,0.00,12.4,1023.4,1017.2
2020-11-07T00:00,13.7,78,0,0.00,0.00,12.1,1023.4,1017.2
2020-11-07T01:00,13.2,80,0,0.00,0.00,11.6,1023.8,1017.6
2020-11-07T02:00,12.5,80,0,0.00,0.00,10.7,1024.1,1017.9
2020-11-07T03:00,12.0,78,0,0.00,0.00,10.0,1024.2,1018.0
2020-11-07T04:00,11.5,78,0,0.00,0.00,9.5,1024.0,1017.8
2020-11-07T05:00,11.1,78,0,0.00,0.00,9.1,1024.0,1017.7
2020-11-07T06:00,10.8,80,0,0.00,0.00,8.7,1023.9,1017.6
2020-11-07T07:00,10.2,82,0,0.00,0.00,8.3,1024.1,1017.8
2020-11-07T08:00,9.1,85,0,0.00,0.00,6.9,1023.9,1017.6
2020-11-07T09:00,8.7,87,0,0.00,0.00,6.5,1023.8,1017.5
2020-11-07T10:00,8.1,89,0,0.00,0.00,5.9,1024.1,1017.8
2020-11-07T11:00,7.7,91,0,0.00,0.00,5.5,1024.5,1018.2
2020-11-07T12:00,9.4,84,0,0.00,0.00,7.5,1025.2,1018.9
2020-11-07T13:00,12.3,72,2,0.00,0.00,10.1,1026.0,1019.8
2020-11-07T14:00,15.0,64,1,0.00,0.00,13.2,1026.2,1020.0
2020-11-07T15:00,17.3,58,1,0.00,0.00,15.9,1026.0,1019.9
2020-11-07T16:00,19.2,54,1,0.00,0.00,18.1,1025.7,1019.6
2020-11-07T17:00,20.4,51,0,0.00,0.00,19.5,1024.9,1018.8
2020-11-07T18:00,21.3,49,0,0.00,0.00,20.2,1024.3,1018.3
2020-11-07T19:00,21.6,49,0,0.00,0.00,20.3,1024.0,1018.0
2020-11-07T20:00,21.1,54,0,0.00,0.00,20.1,1023.9,1017.9
2020-11-07T21:00,18.8,59,0,0.00,0.00,17.6,1024.1,1018.0
2020-11-07T22:00,16.0,64,0,0.00,0.00,14.2,1024.2,1018.1
2020-11-07T23:00,14.5,69,0,0.00,0.00,12.8,1024.7,1018.5
2020-11-08T00:00,13.8,71,0,0.00,0.00,12.0,1024.7,1018.5
2020-11-08T01:00,14.0,70,1,0.00,0.00,12.2,1024.8,1018.6
2020-11-08T02:00,13.4,73,1,0.00,0.00,11.5,1025.1,1018.9
2020-11-08T03:00,12.5,76,1,0.00,0.00,10.7,1025.1,1018.9
2020-11-08T04:00,11.4,82,2,0.00,0.00,9.7,1025.2,1018.9
2020-11-08T05:00,10.8,84,2,0.00,0.00,9.1,1025.3,1019.0
2020-11-08T06:00,10.3,84,1,0.00,0.00,8.5,1025.5,1019.2
2020-11-08T07:00,9.4,85,1,0.00,0.00,7.3,1025.9,1019.6
2020-11-08T08:00,8.7,86,0,0.00,0.00,6.3,1025.9,1019.6
2020-11-08T09:00,8.2,87,0,0.00,0.00,5.6,1026.2,1019.9
2020-11-08T10:00,8.5,85,0,0.00,0.00,6.2,1026.6,1020.3
2020-11-08T11:00,7.7,88,0,0.00,0.00,5.2,1026.8,1020.5
2020-11-08T12:00,8.9,86,0,0.00,0.00,6.8,1028.0,1021.7
2020-11-08T13:00,11.5,77,0,0.00,0.00,9.8,1028.8,1022.5
2020-11-08T14:00,14.5,68,0,0.00,0.00,13.3,1029.0,1022.8
2020-11-08T15:00,16.6,64,0,0.00,0.00,15.7,1029.0,1022.8
2020-11-08T16:00,18.6,60,0,0.00,0.00,18.0,1028.8,1022.7
2020-11-08T17:00,20.2,55,0,0.00,0.00,19.7,1028.3,1022.2
2020-11-08T18:00,21.1,52,0,0.00,0.00,20.9,1027.9,1021.8
2020-11-08T19:00,21.5,50,0,0.00,0.00,21.6,1027.7,1021.6
2020-11-08T20:00,21.3,51,0,0.00,0.00,21.1,1027.7,1021.6
2020-11-08T21:00,18.2,73,0,0.00,0.00,18.3,1027.6,1021.5
2020-11-08T22:00,13.9,81,0,0.00,0.00,13.0,1027.6,1021.4
2020-11-08T23:00,12.4,85,0,0.00,0.00,11.1,1027.9,1021.7
2020-11-09T00:00,12.3,81,0,0.00,0.00,10.8,1027.9,1021.6
